order_id,agent_age,agent_rating,store_latitude,store_longitude,drop_latitude,drop_longitude,order_date,order_time,pickup_time,weather,traffic,vehicle,area,delivery_time,category,outlier_delivery_time,distance,age_group,order_datetime,pickup_datetime,pickup_hour,time_of_day,order_to_pickup_min
mwpx426078176,24,4.5,17.483216,78.552111,17.513216,78.582111,2022-03-13,20:50:00,21:05:00,cloudy,Jam ,scooter ,Metropolitian ,22,Grocery,False,4.609743188391016,18-25,2022-03-13 20:50:00,2022-03-13 21:05:00,21,Evening,15.0
xmuy821194065,30,4.8,22.310526,73.170937,22.380526,73.240937,2022-03-04,00:00:00,00:15:00,stormy,Low ,motorcycle ,Metropolitian ,20,Grocery,False,10.602497166339631,26-35,2022-03-04 00:00:00,2022-03-04 00:15:00,0,Night,15.0
vtjg042124168,32,3.5,13.049645,80.242268,13.119645,80.312268,2022-04-02,18:00:00,18:05:00,sandstorms,Medium ,scooter ,Urban ,33,Grocery,False,10.865776701899678,26-35,2022-04-02 18:00:00,2022-04-02 18:05:00,18,Afternoon,5.0
cahp579938973,23,4.9,23.354422,85.3329,23.384422,85.3629,2022-03-13,22:30:00,22:40:00,fog,Low ,scooter ,Urban ,18,Grocery,False,4.528236597449021,18-25,2022-03-13 22:30:00,2022-03-13 22:40:00,22,Evening,10.0
cadw629582238,35,4.7,18.546947,73.900626,18.576947,73.930626,2022-03-24,20:55:00,21:05:00,windy,Jam ,motorcycle ,Metropolitian ,41,Grocery,False,4.596534542243907,26-35,2022-03-24 20:55:00,2022-03-24 21:05:00,21,Evening,10.0
myyb210483800,26,4.8,23.232357,77.429989,23.362357,77.559989,2022-02-16,17:20:00,17:30:00,cloudy,Medium ,motorcycle ,Metropolitian ,28,Grocery,False,19.627226055365586,26-35,2022-02-16 17:20:00,2022-02-16 17:30:00,17,Afternoon,10.0
nwfm757728752,39,4.7,18.563934,73.915367,18.673935,74.025367,2022-03-04,20:30:00,20:40:00,fog,Jam ,motorcycle ,Metropolitian ,42,Grocery,False,16.851371030914212,36-45,2022-03-04 20:30:00,2022-03-04 20:40:00,20,Evening,10.0
jorj440560315,23,4.6,12.326356,76.619103,12.436356,76.729103,2022-03-08,18:10:00,18:15:00,sunny,Medium ,motorcycle ,Metropolitian ,16,Grocery,False,17.097896810816284,18-25,2022-03-08 18:10:00,2022-03-08 18:15:00,18,Afternoon,5.0
knhd280468325,34,4.6,12.325461,76.632278,12.405461,76.712278,2022-03-14,21:00:00,21:15:00,fog,Jam ,motorcycle ,Metropolitian ,40,Grocery,False,12.435204072231338,26-35,2022-03-14 21:00:00,2022-03-14 21:15:00,21,Evening,15.0
knkd371033117,23,4.9,0.0,0.0,0.07,0.07,2022-04-06,19:40:00,19:55:00,sunny,Jam ,motorcycle ,Metropolitian ,30,Grocery,False,11.007734763744617,18-25,2022-04-06 19:40:00,2022-04-06 19:55:00,19,Evening,15.0
sroj558743624,24,4.5,26.482581,80.315628,26.532581,80.365628,2022-02-13,23:10:00,23:25:00,sunny,Low ,motorcycle ,Urban ,19,Grocery,False,7.460843441737841,18-25,2022-02-13 23:10:00,2022-02-13 23:25:00,23,Evening,15.0
ncly350182452,24,4.8,22.539129,88.365507,22.599129,88.425507,2022-02-11,20:20:00,20:30:00,windy,Jam ,motorcycle ,Urban ,15,Grocery,False,9.0811043656784,18-25,2022-02-11 20:20:00,2022-02-11 20:30:00,20,Evening,10.0
ywze466486094,21,4.7,26.492106,80.327797,26.572106,80.407797,2022-02-14,20:55:00,21:00:00,sunny,Jam ,motorcycle ,Urban ,15,Grocery,False,11.936215305491464,18-25,2022-02-14 20:55:00,2022-02-14 21:00:00,21,Evening,5.0
pvmm816055638,38,4.8,0.0,0.0,0.06,0.06,2022-02-11,21:10:00,21:20:00,sunny,Jam ,motorcycle ,Metropolitian ,20,Grocery,False,9.435201537430714,36-45,2022-02-11 21:10:00,2022-02-11 21:20:00,21,Evening,10.0
dutq679720537,28,4.9,12.975996,80.221898,12.985996,80.231898,2022-04-05,08:25:00,08:30:00,sandstorms,Low ,motorcycle ,Metropolitian ,15,Grocery,False,1.5525704156536744,26-35,2022-04-05 08:25:00,2022-04-05 08:30:00,8,Morning,5.0
zdic040789011,30,4.3,12.981615,80.231598,12.991615,80.241598,2022-03-15,09:40:00,09:45:00,sandstorms,Low ,motorcycle ,Metropolitian ,27,Grocery,False,1.55255331684981,26-35,2022-03-15 09:40:00,2022-03-15 09:45:00,9,Morning,5.0
ptwr050069720,39,4.4,17.429585,78.392621,17.479585,78.442621,2022-04-01,17:40:00,17:55:00,sandstorms,Medium ,scooter ,Metropolitian ,34,Grocery,False,7.683782781592616,36-45,2022-04-01 17:40:00,2022-04-01 17:55:00,17,Afternoon,15.0
xglq652373517,37,5.0,22.552996,88.35231,22.592996,88.39231,2022-02-13,13:40:00,13:45:00,stormy,High ,motorcycle ,Metropolitian ,32,Grocery,False,6.053991527368519,36-45,2022-02-13 13:40:00,2022-02-13 13:45:00,13,Afternoon,5.0
cnyu894505160,32,4.8,12.978453,77.643685,12.988453,77.653685,2022-04-05,10:35:00,10:40:00,fog,Low ,scooter ,Metropolitian ,16,Grocery,False,1.5525629397903205,26-35,2022-04-05 10:35:00,2022-04-05 10:40:00,10,Morning,5.0
psuy317268936,27,4.5,12.326356,76.619103,12.336356,76.629103,2022-03-07,09:15:00,09:30:00,fog,Low ,motorcycle ,Metropolitian ,15,Grocery,False,1.5544994921789965,26-35,2022-03-07 09:15:00,2022-03-07 09:30:00,9,Morning,15.0
nyzn915131030,22,4.7,11.003681,76.975525,11.073681,77.045525,2022-04-06,18:30:00,18:40:00,windy,Medium ,motorcycle ,Urban ,27,Grocery,False,10.906379374468557,18-25,2022-04-06 18:30:00,2022-04-06 18:40:00,18,Afternoon,10.0
idmz477598605,25,4.6,22.751234,75.88949,22.791234,75.92949,2022-03-28,16:00:00,16:15:00,windy,Medium ,motorcycle ,Urban ,28,Grocery,False,6.049968949184032,18-25,2022-03-28 16:00:00,2022-03-28 16:15:00,16,Afternoon,15.0
zapb300805466,21,4.7,22.725835,75.887648,22.785835,75.947648,2022-03-24,20:45:00,21:00:00,fog,Jam ,motorcycle ,Metropolitian ,29,Grocery,False,9.075423573606574,18-25,2022-03-24 20:45:00,2022-03-24 21:00:00,21,Evening,15.0
psza203851411,36,4.0,11.022298,76.998349,11.132298,77.108349,2022-04-04,18:40:00,18:45:00,stormy,Medium ,motorcycle ,Metropolitian ,36,Grocery,False,17.137487720369517,36-45,2022-04-04 18:40:00,2022-04-04 18:45:00,18,Afternoon,5.0
qmkt393995790,32,4.2,13.02978,80.208812,13.04978,80.228812,2022-03-01,08:15:00,08:20:00,windy,Low ,motorcycle ,Metropolitian ,24,Grocery,False,3.104782360921429,26-35,2022-03-01 08:15:00,2022-03-01 08:20:00,8,Morning,5.0
vrtd985758265,20,5.0,21.157729,72.768726,21.267729,72.878726,2022-03-27,22:50:00,23:05:00,fog,Low ,motorcycle ,Metropolitian ,24,Grocery,False,16.72211869180285,18-25,2022-03-27 22:50:00,2022-03-27 23:05:00,23,Evening,15.0
ecxi736615019,28,5.0,22.753839,75.897429,22.763838,75.907429,2022-03-07,08:25:00,08:30:00,fog,Low ,motorcycle ,Metropolitian ,19,Grocery,False,1.5124736191451338,26-35,2022-03-07 08:25:00,2022-03-07 08:30:00,8,Morning,5.0
fpwn325794713,25,4.6,26.911927,75.797282,27.051927,75.937282,2022-03-06,22:00:00,22:15:00,windy,Jam ,motorcycle ,Other,25,Grocery,False,20.85172635753384,18-25,2022-03-06 22:00:00,2022-03-06 22:15:00,22,Evening,15.0
gngz100424879,22,4.8,18.530963,73.828972,18.610963,73.908972,2022-03-16,19:55:00,20:05:00,sunny,Jam ,motorcycle ,Metropolitian ,20,Grocery,False,12.257118233178144,18-25,2022-03-16 19:55:00,2022-03-16 20:05:00,20,Evening,10.0
yucn329575836,21,4.7,12.972532,77.608179,13.082532,77.718179,2022-03-23,18:50:00,19:05:00,windy,Medium ,van,Urban ,19,Grocery,False,17.076712975302453,18-25,2022-03-23 18:50:00,2022-03-23 19:05:00,19,Evening,15.0
sqqd135065622,24,3.5,23.374989,85.335486,23.404989,85.365486,2022-04-05,19:55:00,20:05:00,sunny,Jam ,motorcycle ,Metropolitian ,51,Grocery,False,4.527915278149081,18-25,2022-04-05 19:55:00,2022-04-05 20:05:00,20,Evening,10.0
iozk172605855,27,4.8,22.552672,88.352885,22.582672,88.382885,2022-02-13,17:50:00,17:55:00,stormy,Medium ,scooter ,Other,22,Grocery,False,4.5405743887312955,26-35,2022-02-13 17:50:00,2022-02-13 17:55:00,17,Afternoon,5.0
xxxl426196629,23,4.1,13.044694,80.26147,13.064694,80.28147,2022-04-01,09:45:00,10:00:00,sandstorms,Low ,motorcycle ,Metropolitian ,22,Grocery,False,3.1046911695399038,18-25,2022-04-01 09:45:00,2022-04-01 10:00:00,10,Morning,15.0
gkvp126102531,34,4.6,26.913726,75.75282,26.953726,75.792821,2022-03-07,14:10:00,14:25:00,fog,High ,motorcycle ,Metropolitian ,27,Grocery,False,5.958831946914462,26-35,2022-03-07 14:10:00,2022-03-07 14:25:00,14,Afternoon,15.0
hjrh158531364,36,4.9,11.025083,77.015393,11.055083,77.045393,2022-03-09,20:20:00,20:25:00,sunny,Jam ,scooter ,Metropolitian ,21,Grocery,False,4.6741517745550425,36-45,2022-03-09 20:20:00,2022-03-09 20:25:00,20,Evening,5.0
riyg586632668,34,4.3,19.176269,72.836721,19.226269,72.886721,2022-03-01,17:40:00,17:55:00,sandstorms,Medium ,scooter ,Metropolitian ,31,Grocery,False,7.647092834675519,26-35,2022-03-01 17:40:00,2022-03-01 17:55:00,17,Afternoon,15.0
vwrk160465593,28,5.0,13.044694,80.26147,13.154694,80.37147,2022-03-20,21:35:00,21:40:00,stormy,Jam ,scooter ,Urban ,17,Grocery,False,17.074283280249404,26-35,2022-03-20 21:35:00,2022-03-20 21:40:00,21,Evening,5.0
reoj464426945,24,4.4,12.325461,76.632278,12.345461,76.652278,2022-03-15,10:15:00,10:25:00,windy,Low ,motorcycle ,Metropolitian ,26,Grocery,False,3.1089751947120248,18-25,2022-03-15 10:15:00,2022-03-15 10:25:00,10,Morning,10.0
opoe905278513,26,4.6,0.0,0.0,0.06,0.06,2022-03-30,18:40:00,18:45:00,sunny,Medium ,scooter ,Metropolitian ,12,Grocery,False,9.435201537430714,26-35,2022-03-30 18:40:00,2022-03-30 18:45:00,18,Afternoon,5.0
hrbk168509434,29,4.8,26.911378,75.789034,27.001378,75.879034,2022-03-16,17:15:00,17:20:00,stormy,Medium ,scooter ,Urban ,26,Grocery,False,13.406029476290724,26-35,2022-03-16 17:15:00,2022-03-16 17:20:00,17,Afternoon,5.0
dwhn136262490,20,4.7,10.994136,76.963303,11.084136,77.053303,2022-03-12,17:40:00,17:55:00,sunny,Medium ,scooter ,Other,12,Grocery,False,14.022476786450992,18-25,2022-03-12 17:40:00,2022-03-12 17:55:00,17,Afternoon,15.0
hyrd416401603,27,4.9,21.17106,72.789292,21.23106,72.849292,2022-03-30,18:40:00,18:45:00,sunny,Medium ,motorcycle ,Metropolitian ,18,Grocery,False,9.121491544069729,26-35,2022-03-30 18:40:00,2022-03-30 18:45:00,18,Afternoon,5.0
kyie269208930,21,4.7,12.935662,77.61413,13.005662,77.68413,2022-03-27,21:35:00,21:45:00,sunny,Jam ,motorcycle ,Metropolitian ,33,Grocery,False,10.868212517103021,18-25,2022-03-27 21:35:00,2022-03-27 21:45:00,21,Evening,10.0
qhau586164432,39,4.7,30.893234,75.82172,30.933234,75.86172,2022-02-15,15:15:00,15:20:00,sunny,Medium ,scooter ,Metropolitian ,21,Grocery,False,5.8604207331306855,36-45,2022-02-15 15:15:00,2022-02-15 15:20:00,15,Afternoon,5.0
xasi525958139,29,4.9,26.479108,80.315042,26.559108,80.395042,2022-02-16,18:50:00,19:00:00,sandstorms,Medium ,scooter ,Metropolitian ,24,Grocery,False,11.936816254050019,26-35,2022-02-16 18:50:00,2022-02-16 19:00:00,19,Evening,10.0
hlqk500810319,38,4.6,23.374878,85.335739,23.414878,85.375739,2022-03-26,12:45:00,13:00:00,sandstorms,High ,van,Metropolitian ,29,Grocery,False,6.037118440222451,36-45,2022-03-26 12:45:00,2022-03-26 13:00:00,13,Afternoon,15.0
yest055183732,27,4.2,18.546258,73.904337,18.616258,73.974337,2022-03-25,17:25:00,17:30:00,fog,Medium ,scooter ,Metropolitian ,34,Grocery,False,10.72467208673564,26-35,2022-03-25 17:25:00,2022-03-25 17:30:00,17,Afternoon,5.0
yppz505640571,29,4.6,21.186438,72.794115,21.296438,72.904115,2022-03-06,19:35:00,19:45:00,sunny,Jam ,scooter ,Metropolitian ,23,Grocery,False,16.720605641529577,26-35,2022-03-06 19:35:00,2022-03-06 19:45:00,19,Evening,10.0
arhn746606233,27,5.0,26.902328,75.794257,27.012328,75.904257,2022-03-08,22:15:00,22:25:00,fog,Low ,motorcycle ,Urban ,24,Grocery,False,16.38508523506451,26-35,2022-03-08 22:15:00,2022-03-08 22:25:00,22,Evening,10.0
mmne277888809,29,4.6,11.003681,76.975525,11.063681,77.035525,2022-04-03,23:30:00,23:45:00,fog,Low ,scooter ,Urban ,17,Grocery,False,9.348403335334273,26-35,2022-04-03 23:30:00,2022-04-03 23:45:00,23,Evening,15.0
dwbe988990866,26,4.8,19.22384,72.841347,19.25384,72.871347,2022-03-09,22:45:00,22:50:00,fog,Low ,motorcycle ,Metropolitian ,16,Grocery,False,4.5877613789702085,26-35,2022-03-09 22:45:00,2022-03-09 22:50:00,22,Evening,5.0
xiee878114631,34,4.7,22.311844,73.165081,22.361844,73.215081,2022-03-13,21:25:00,21:30:00,fog,Jam ,scooter ,Metropolitian ,39,Grocery,False,7.573429885020108,26-35,2022-03-13 21:25:00,2022-03-13 21:30:00,21,Evening,5.0
vwfr354107947,27,4.6,18.927584,72.832585,18.937584,72.842585,2022-03-24,08:55:00,09:10:00,cloudy,Low ,van,Urban ,18,Grocery,False,1.53058864856925,26-35,2022-03-24 08:55:00,2022-03-24 09:10:00,9,Morning,15.0
xvtm828785419,28,4.5,0.0,0.0,0.08,0.08,2022-03-02,23:45:00,00:00:00,stormy,Low ,motorcycle ,Urban ,11,Grocery,False,12.580267822400963,26-35,2022-03-02 23:45:00,2022-03-02 00:00:00,0,Night,-1425.0
dici497667188,32,4.9,0.0,0.0,0.03,0.03,2022-02-15,18:20:00,18:30:00,stormy,Medium ,motorcycle ,Metropolitian ,33,Grocery,False,4.717601092054723,26-35,2022-02-15 18:20:00,2022-02-15 18:30:00,18,Afternoon,10.0
phuv019508613,31,4.9,13.054347,80.257221,13.164347,80.367221,2022-03-08,17:40:00,17:50:00,sandstorms,Medium ,motorcycle ,Metropolitian ,30,Grocery,False,17.07395729139767,26-35,2022-03-08 17:40:00,2022-03-08 17:50:00,17,Afternoon,10.0
slyi134009085,22,4.6,10.994136,76.963303,11.014136,76.983303,2022-04-03,12:00:00,12:05:00,cloudy,High ,motorcycle ,Metropolitian ,32,Grocery,False,3.1162880555409944,18-25,2022-04-03 12:00:00,2022-04-03 12:05:00,12,Morning,5.0
xymu400218834,30,4.4,22.311358,73.164798,22.321358,73.174798,2022-03-13,08:35:00,08:40:00,stormy,Low ,motorcycle ,Metropolitian ,28,Grocery,False,1.5147885720051273,26-35,2022-03-13 08:35:00,2022-03-13 08:40:00,8,Morning,5.0
yoos285858632,32,4.6,10.027014,76.308053,10.087014,76.368053,2022-02-17,17:20:00,17:25:00,windy,Medium ,motorcycle ,Metropolitian ,36,Grocery,False,9.3629943335507,26-35,2022-02-17 17:20:00,2022-02-17 17:25:00,17,Afternoon,5.0
dyxh796626241,29,4.8,9.957144,76.296783,10.027144,76.366783,2022-02-12,23:55:00,00:05:00,windy,Low ,motorcycle ,Metropolitian ,23,Grocery,False,10.92456962686103,26-35,2022-02-12 23:55:00,2022-02-12 00:05:00,0,Night,-1430.0
cpff156483028,38,4.2,25.451646,81.832796,25.541646,81.922796,2022-02-18,20:20:00,20:25:00,sunny,Jam ,motorcycle ,Metropolitian ,33,Grocery,False,13.481261865823079,36-45,2022-02-18 20:20:00,2022-02-18 20:25:00,20,Evening,5.0
rxpl933824163,31,4.1,22.32,73.17,22.41,73.26,2022-03-10,18:10:00,18:15:00,cloudy,Medium ,scooter ,Metropolitian ,40,Grocery,False,13.63090323633241,26-35,2022-03-10 18:10:00,2022-03-10 18:15:00,18,Afternoon,5.0
olor591034530,36,4.8,23.371292,85.327872,23.431292,85.387872,2022-03-11,19:00:00,19:10:00,sandstorms,Medium ,motorcycle ,Metropolitian ,27,Grocery,False,9.055476933500602,36-45,2022-03-11 19:00:00,2022-03-11 19:10:00,19,Evening,10.0
mymp837328201,35,3.5,0.0,0.0,0.09,0.09,2022-03-06,22:45:00,22:50:00,cloudy,Low ,scooter ,Metropolitian ,33,Grocery,False,14.15280068944862,26-35,2022-03-06 22:45:00,2022-03-06 22:50:00,22,Evening,5.0
ylme566204408,21,4.6,22.311358,73.164798,22.331358,73.184798,2022-03-05,10:25:00,10:35:00,sandstorms,Low ,scooter ,Metropolitian ,17,Grocery,False,3.029527086813746,18-25,2022-03-05 10:25:00,2022-03-05 10:35:00,10,Morning,10.0
vhdb199994923,27,5.0,12.3085,76.665808,12.4185,76.775808,2022-04-04,17:10:00,17:20:00,fog,Medium ,scooter ,Metropolitian ,33,Grocery,False,17.098467518755893,26-35,2022-04-04 17:10:00,2022-04-04 17:20:00,17,Afternoon,10.0
gltd466895265,34,4.8,13.027018,80.254791,13.087018,80.314791,2022-03-28,19:15:00,19:30:00,fog,Jam ,scooter ,Metropolitian ,29,Grocery,False,9.314030628228021,26-35,2022-03-28 19:15:00,2022-03-28 19:30:00,19,Evening,15.0
leli007597763,23,4.9,19.1093,72.825451,19.1893,72.905451,2022-03-06,17:30:00,17:45:00,windy,Medium ,scooter ,Urban ,15,Grocery,False,12.237167878708663,18-25,2022-03-06 17:30:00,2022-03-06 17:45:00,17,Afternoon,15.0
bpxl113144990,33,5.0,23.232357,77.429989,23.272357,77.469989,2022-02-17,15:25:00,15:35:00,cloudy,Medium ,van,Metropolitian ,18,Grocery,False,6.0400812110621,26-35,2022-02-17 15:25:00,2022-02-17 15:35:00,15,Afternoon,10.0
feuj606508446,35,4.7,13.086438,80.220672,13.126439,80.260672,2022-03-01,15:40:00,15:50:00,stormy,Medium ,motorcycle ,Metropolitian ,27,Grocery,False,6.208827615119002,26-35,2022-03-01 15:40:00,2022-03-01 15:50:00,15,Afternoon,10.0
jiti821749988,33,4.8,13.029198,77.570997,13.059198,77.600997,2022-03-11,18:15:00,18:25:00,sunny,Medium ,motorcycle ,Urban ,21,Grocery,False,4.65713301884333,26-35,2022-03-11 18:15:00,2022-03-11 18:25:00,18,Afternoon,10.0
xojy003718814,38,4.9,0.0,0.0,0.02,0.02,2022-04-03,11:55:00,12:00:00,stormy,High ,scooter ,Metropolitian ,33,Grocery,False,3.145067434621583,36-45,2022-04-03 11:55:00,2022-04-03 12:00:00,12,Morning,5.0
cjjl456791050,38,4.4,12.321214,76.621094,12.431214,76.731094,2022-04-04,21:30:00,21:40:00,sunny,Jam ,scooter ,Metropolitian ,32,Grocery,False,17.09806123890409,36-45,2022-04-04 21:30:00,2022-04-04 21:40:00,21,Evening,10.0
kgbq368364184,35,4.0,11.025083,77.015393,11.155083,77.145393,2022-03-31,23:25:00,23:30:00,fog,Low ,motorcycle ,Urban ,43,Grocery,False,20.252959556511744,26-35,2022-03-31 23:25:00,2022-03-31 23:30:00,23,Evening,5.0
zfmv342225346,33,4.8,9.985497,76.276999,10.055497,76.346999,2022-02-18,17:10:00,17:15:00,cloudy,Medium ,motorcycle ,Metropolitian ,40,Grocery,False,10.924100022195042,26-35,2022-02-18 17:10:00,2022-02-18 17:15:00,17,Afternoon,5.0
uegf327277755,35,4.4,13.02978,80.208812,13.10978,80.288812,2022-03-18,20:25:00,20:35:00,sandstorms,Jam ,scooter ,Other,32,Grocery,False,12.418394742110447,26-35,2022-03-18 20:25:00,2022-03-18 20:35:00,20,Evening,10.0
xcqb769972838,31,4.8,22.753839,75.897429,22.803839,75.947429,2022-04-01,17:25:00,17:40:00,windy,Medium ,motorcycle ,Metropolitian ,29,Grocery,False,7.562267471532845,26-35,2022-04-01 17:25:00,2022-04-01 17:40:00,17,Afternoon,15.0
edkv222710750,20,4.6,23.374989,85.335486,23.424989,85.385486,2022-04-03,21:45:00,21:55:00,sandstorms,Jam ,motorcycle ,Metropolitian ,21,Grocery,False,7.54626481457244,18-25,2022-04-03 21:45:00,2022-04-03 21:55:00,21,Evening,10.0
tdgw259085676,22,4.7,12.311072,76.654878,12.401072,76.744878,2022-03-02,22:40:00,22:55:00,sunny,Low ,motorcycle ,Metropolitian ,28,Grocery,False,13.98984971037147,18-25,2022-03-02 22:40:00,2022-03-02 22:55:00,22,Evening,15.0
cudd916667637,26,4.8,0.0,0.0,0.13,0.13,2022-03-12,19:30:00,19:40:00,fog,Jam ,scooter ,Metropolitian ,37,Grocery,False,20.44292976252901,26-35,2022-03-12 19:30:00,2022-03-12 19:40:00,19,Evening,10.0
frsv990092274,24,4.9,22.311358,73.164798,22.331358,73.184798,2022-03-28,08:50:00,09:00:00,sandstorms,Low ,van,Urban ,16,Grocery,False,3.029527086813746,18-25,2022-03-28 08:50:00,2022-03-28 09:00:00,9,Morning,10.0
pakt008289125,27,4.9,19.178321,72.834715,19.308321,72.964715,2022-03-18,18:35:00,18:45:00,fog,Medium ,motorcycle ,Metropolitian ,37,Grocery,False,19.880040740546,26-35,2022-03-18 18:35:00,2022-03-18 18:45:00,18,Afternoon,10.0
oyzo818523902,31,4.0,21.149669,72.772629,21.179669,72.802629,2022-04-01,22:15:00,22:20:00,stormy,Low ,motorcycle ,Metropolitian ,30,Grocery,False,4.561267998364189,26-35,2022-04-01 22:15:00,2022-04-01 22:20:00,22,Evening,5.0
qubx864187951,26,5.0,0.0,0.0,0.04,0.04,2022-03-15,13:30:00,13:40:00,sunny,High ,motorcycle ,Metropolitian ,19,Grocery,False,6.29013467763468,26-35,2022-03-15 13:30:00,2022-03-15 13:40:00,13,Afternoon,10.0
xmlz221363263,39,4.6,26.902328,75.794257,27.042328,75.934257,2022-03-04,17:40:00,17:45:00,fog,Medium ,motorcycle ,Metropolitian ,42,Grocery,False,20.852513503426962,36-45,2022-03-04 17:40:00,2022-03-04 17:45:00,17,Afternoon,5.0
zdvk972472537,26,4.9,18.530963,73.828972,18.640963,73.938972,2022-03-16,18:20:00,18:30:00,fog,Medium ,motorcycle ,Urban ,42,Grocery,False,16.852834881460105,26-35,2022-03-16 18:20:00,2022-03-16 18:30:00,18,Afternoon,10.0
qbds527695150,21,4.7,21.160522,72.771477,21.190522,72.801477,2022-03-03,18:25:00,18:35:00,stormy,Medium ,scooter ,Metropolitian ,25,Grocery,False,4.561112369847916,18-25,2022-03-03 18:25:00,2022-03-03 18:35:00,18,Afternoon,10.0
fljx430335061,30,4.7,18.536718,73.830327,18.586718,73.880327,2022-03-24,20:10:00,20:25:00,windy,Jam ,motorcycle ,Metropolitian ,44,Grocery,False,7.6608956642418224,26-35,2022-03-24 20:10:00,2022-03-24 20:25:00,20,Evening,15.0
bbhz772774064,33,4.0,0.0,0.0,0.04,0.04,2022-03-30,14:15:00,14:25:00,sandstorms,High ,motorcycle ,Metropolitian ,33,Grocery,False,6.29013467763468,26-35,2022-03-30 14:15:00,2022-03-30 14:25:00,14,Afternoon,10.0
zvjn746172325,37,5.0,18.530963,73.828972,18.570963,73.868972,2022-04-03,15:25:00,15:40:00,sunny,Medium ,motorcycle ,Metropolitian ,23,Grocery,False,6.128899374764088,36-45,2022-04-03 15:25:00,2022-04-03 15:40:00,15,Afternoon,15.0
rmwe490703127,20,4.7,26.956431,75.776649,27.046431,75.866649,2022-03-08,22:55:00,23:05:00,cloudy,Low ,scooter ,Urban ,29,Grocery,False,13.403654333869842,18-25,2022-03-08 22:55:00,2022-03-08 23:05:00,23,Evening,10.0
zpje100693271,27,4.8,23.416792,85.316842,23.446792,85.346842,2022-03-26,17:40:00,17:45:00,sunny,Medium ,motorcycle ,Metropolitian ,19,Grocery,False,4.527261449200724,26-35,2022-03-26 17:40:00,2022-03-26 17:45:00,17,Afternoon,5.0
mmfp795505097,39,4.7,26.846156,75.8023,26.976156,75.9323,2022-03-12,19:20:00,19:30:00,fog,Jam ,van,Metropolitian ,49,Grocery,False,19.367701972031078,36-45,2022-03-12 19:20:00,2022-03-12 19:30:00,19,Evening,10.0
ggkt370298051,25,5.0,18.55144,73.804855,18.64144,73.894855,2022-03-10,18:45:00,18:55:00,sandstorms,Medium ,motorcycle ,Urban ,33,Grocery,False,13.788282220013778,18-25,2022-03-10 18:45:00,2022-03-10 18:55:00,18,Afternoon,10.0
ytda900616560,38,4.9,11.000762,76.981876,11.010762,76.991876,2022-03-15,10:10:00,10:15:00,fog,Low ,motorcycle ,Urban ,28,Grocery,False,1.5581398113186737,36-45,2022-03-15 10:10:00,2022-03-15 10:15:00,10,Morning,5.0
xvmv839825620,31,4.7,26.88842,75.800689,26.92842,75.840689,2022-03-11,15:25:00,15:40:00,sandstorms,Medium ,scooter ,Metropolitian ,29,Grocery,False,5.959357904254251,26-35,2022-03-11 15:25:00,2022-03-11 15:40:00,15,Afternoon,15.0
fhoy210753116,37,4.6,12.304569,76.643622,12.354569,76.693622,2022-03-30,19:10:00,19:25:00,sandstorms,Jam ,motorcycle ,Metropolitian ,27,Grocery,False,7.7725232004434295,36-45,2022-03-30 19:10:00,2022-03-30 19:25:00,19,Evening,15.0
ehal838646635,30,4.6,17.431477,78.40035,17.461477,78.43035,2022-03-24,00:00:00,00:05:00,fog,Low ,scooter ,Urban ,19,Grocery,False,4.610367445745056,26-35,2022-03-24 00:00:00,2022-03-24 00:05:00,0,Night,5.0
tccw474511252,33,4.7,21.183434,72.814492,21.193434,72.824492,2022-03-30,10:40:00,10:45:00,stormy,Low ,scooter ,Other,24,Grocery,False,1.520309052937885,26-35,2022-03-30 10:40:00,2022-03-30 10:45:00,10,Morning,5.0
aihu494319905,36,5.0,18.554382,73.798206,18.624382,73.868206,2022-03-25,19:35:00,19:45:00,cloudy,Jam ,motorcycle ,Metropolitian ,44,Grocery,False,10.724430107278945,36-45,2022-03-25 19:35:00,2022-03-25 19:45:00,19,Evening,10.0
